"No.","Time","Source","Destination","Protocol","Length","Info"
"227","5.237647112","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=30573 Win=62780 Len=0"
"228","5.237684552","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"229","5.237718085","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=32021 Win=62780 Len=0"
"230","5.237784149","104.18.5.159","10.0.2.15","TLSv1.3","1388","Application Data"
"231","5.237810368","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=33355 Win=62780 Len=0"
"232","5.237856555","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"233","5.237893775","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=34803 Win=62780 Len=0"
"234","5.237945852","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"235","5.238038456","104.18.5.159","10.0.2.15","TLSv1.3","1514","Application Data, Application Data"
"236","5.238038546","104.18.5.159","10.0.2.15","TLSv1.3","60","Application Data"
"237","5.238047002","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=37711 Win=62780 Len=0"
"238","5.238074944","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=37712 Win=62780 Len=0"
"239","5.238185061","104.18.5.159","10.0.2.15","TLSv1.3","123","Application Data"
"240","5.238210739","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=37781 Win=62780 Len=0"
"241","5.238313762","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=37781 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 244]"
"242","5.238346844","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=39229 Win=62780 Len=0"
"243","5.238365239","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=39229 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 244]"
"244","5.238436963","104.18.5.159","10.0.2.15","TLSv1.3","1409","Application Data"
"245","5.238443906","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=42032 Win=62780 Len=0"
"246","5.238542802","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=42032 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 249]"
"247","5.238626238","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=43480 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 249]"
"248","5.238633101","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=44928 Win=62780 Len=0"
"249","5.238695368","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"250","5.238798131","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=46376 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 252]"
"251","5.238896004","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=47824 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 252]"
"252","5.238948864","104.18.5.159","10.0.2.15","TLSv1.3","1316","Application Data"
"253","5.239903294","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=50534 Win=59368 Len=0"
"254","5.244217546","104.18.5.159","10.0.2.15","TCP","2013","443  >  43314 [PSH, ACK] Seq=50534 Ack=4131 Win=65535 Len=1959 [TCP PDU reassembled in 258]"
"255","5.244218408","104.18.5.159","10.0.2.15","TCP","1544","443  >  43314 [PSH, ACK] Seq=52493 Ack=4131 Win=65535 Len=1490 [TCP PDU reassembled in 258]"
"256","5.244277569","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=52493 Win=62780 Len=0"
"257","5.244479868","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=53983 Win=61320 Len=0"
"258","5.248952247","104.18.5.159","10.0.2.15","TLSv1.3","3443","Application Data"
"259","5.248953169","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=57372 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 261]"
"260","5.248997773","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=57372 Win=61320 Len=0"
"261","5.249065189","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"262","5.249098091","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=60268 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 265]"
"263","5.249144418","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=61716 Win=59368 Len=0"
"264","5.249187148","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=61716 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 265]"
"265","5.249281455","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"266","5.249330727","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=64612 Win=56472 Len=0"
"267","5.249383717","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=64612 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 270]"
"268","5.249457134","104.18.5.159","10.0.2.15","TCP","456","443  >  43314 [PSH, ACK] Seq=66060 Ack=4131 Win=65535 Len=402 [TCP PDU reassembled in 270]"
"269","5.249465620","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=66462 Win=65535 Len=0"
"270","5.249527596","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"271","5.249534930","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=67910 Win=65535 Len=0"
"272","5.249572160","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=67910 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 274]"
"273","5.249576568","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=69358 Win=65535 Len=0"
"274","5.249683809","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"275","5.249694820","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=70806 Win=65535 Len=0"
"276","5.249763599","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=70806 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 279]"
"277","5.249780331","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=72254 Win=65535 Len=0"
"278","5.249937485","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=72254 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 279]"
"279","5.249937596","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"280","5.249951051","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=73702 Win=65535 Len=0"
"281","5.249987479","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=75150 Win=65535 Len=0"
"282","5.250044626","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=75150 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 286]"
"283","5.250051930","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=76598 Win=65535 Len=0"
"284","5.250100371","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=76598 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 286]"
"285","5.250106142","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=78046 Win=65535 Len=0"
"286","5.250173117","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"287","5.250177596","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=79494 Win=65535 Len=0"
"288","5.250264138","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=79494 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 292]"
"289","5.250269338","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=80942 Win=65535 Len=0"
"290","5.250355660","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=80942 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 292]"
"291","5.250359958","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=82390 Win=65535 Len=0"
"292","5.250446861","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"293","5.250451449","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=83838 Win=65535 Len=0"
"294","5.250547439","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=83838 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 297]"
"295","5.250554322","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=85286 Win=65535 Len=0"
"296","5.250637789","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=85286 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 297]"
"297","5.250637929","104.18.5.159","10.0.2.15","TLSv1.3","440","Application Data"
"298","5.250650583","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=86734 Win=65535 Len=0"
"299","5.250660602","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=87120 Win=65535 Len=0"
"300","5.250716937","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=87120 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 304]"
"301","5.250721977","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=88568 Win=65535 Len=0"
"302","5.250805744","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=88568 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 304]"
"303","5.250810122","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=90016 Win=65535 Len=0"
"304","5.250898187","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"305","5.250902686","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=91464 Win=65535 Len=0"
"306","5.250983588","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=91464 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 310]"
"307","5.250987505","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=92912 Win=65535 Len=0"
"308","5.251068867","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=92912 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 310]"
"309","5.251073807","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=94360 Win=65535 Len=0"
"310","5.251133639","104.18.5.159","10.0.2.15","TLSv1.3","1316","Application Data"
"311","5.251137286","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=95622 Win=65535 Len=0"
"312","5.251237915","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=95622 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 316]"
"313","5.251243064","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=97070 Win=65535 Len=0"
"314","5.251300522","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=97070 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 316]"
"315","5.251304489","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=98518 Win=65535 Len=0"
"316","5.251406571","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"317","5.251411570","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=99966 Win=65535 Len=0"
"318","5.251500357","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=99966 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 322]"
"319","5.251504605","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=101414 Win=65535 Len=0"
"320","5.251591648","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=101414 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 322]"
"321","5.251596587","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=102862 Win=65535 Len=0"
"322","5.251662461","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"323","5.251667250","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=104310 Win=65535 Len=0"
"324","5.251760054","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=104310 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 328]"
"325","5.251766636","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=105758 Win=65535 Len=0"
"326","5.251834143","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=105758 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 328]"
"327","5.251837519","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=107206 Win=65535 Len=0"
"328","5.251910005","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"329","5.251914153","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=108654 Win=65535 Len=0"
"330","5.252005364","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=108654 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 334]"
"331","5.252010003","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=110102 Win=65535 Len=0"
"332","5.252094030","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=110102 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 334]"
"333","5.252099090","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=111550 Win=65535 Len=0"
"334","5.252188017","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"335","5.252192385","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=112998 Win=65535 Len=0"
"336","5.252234494","104.18.5.159","10.0.2.15","TCP","1334","443  >  43314 [PSH, ACK] Seq=112998 Ack=4131 Win=65535 Len=1280 [TCP PDU reassembled in 340]"
"337","5.252238531","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=114278 Win=65535 Len=0"
"338","5.252485364","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=114278 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 340]"
"339","5.252490444","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=115726 Win=65535 Len=0"
"340","5.259079183","104.18.5.159","10.0.2.15","TLSv1.3","2950","Application Data"
"341","5.259079634","104.18.5.159","10.0.2.15","TCP","1637","443  >  43314 [PSH, ACK] Seq=118622 Ack=4131 Win=65535 Len=1583 [TCP PDU reassembled in 344]"
"342","5.259118837","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=118622 Win=65535 Len=0"
"343","5.259147351","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=120205 Win=65535 Len=0"
"344","5.267055214","104.18.5.159","10.0.2.15","TLSv1.3","2950","Application Data"
"345","5.267055454","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=123101 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 348]"
"346","5.267090850","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=123101 Win=65535 Len=0"
"347","5.267111449","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=124549 Win=65535 Len=0"
"348","5.267159259","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"349","5.267164078","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=125997 Win=65535 Len=0"
"350","5.267241884","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=125997 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 354]"
"351","5.267246252","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=127445 Win=65535 Len=0"
"352","5.267331412","104.18.5.159","10.0.2.15","TCP","1640","443  >  43314 [PSH, ACK] Seq=127445 Ack=4131 Win=65535 Len=1586 [TCP PDU reassembled in 354]"
"353","5.267337082","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=129031 Win=65535 Len=0"
"354","5.267443432","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"355","5.267448111","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=130479 Win=65535 Len=0"
"356","5.267519294","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=130479 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 360]"
"357","5.267523642","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=131927 Win=65535 Len=0"
"358","5.267589376","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=131927 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 360]"
"359","5.267592892","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=133375 Win=65535 Len=0"
"360","5.267684734","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"361","5.267689624","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=134823 Win=65535 Len=0"
"362","5.267799019","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=134823 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 364]"
"363","5.267803818","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=136271 Win=65535 Len=0"
"364","5.270736268","104.18.5.159","10.0.2.15","TLSv1.3","37564","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"365","5.270761616","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=173781 Win=65535 Len=0"
"366","5.270848920","104.18.5.159","10.0.2.15","TLSv1.3","5846","Application Data"
"367","5.270855231","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=179573 Win=65535 Len=0"
"368","5.271495743","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"369","5.271505752","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=181021 Win=65535 Len=0"
"370","5.271606420","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=181021 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 373]"
"371","5.271613694","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=182469 Win=65535 Len=0"
"372","5.271697762","104.18.5.159","10.0.2.15","TCP","1071","443  >  43314 [PSH, ACK] Seq=182469 Ack=4131 Win=65535 Len=1017 [TCP PDU reassembled in 373]"
"373","5.271697882","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"374","5.271704023","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=183486 Win=65535 Len=0"
"375","5.271722538","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=184934 Win=65535 Len=0"
"376","5.271807047","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=184934 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 380]"
"377","5.271814841","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=186382 Win=65535 Len=0"
"378","5.271885394","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=186382 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 380]"
"379","5.271889852","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=187830 Win=65535 Len=0"
"380","5.271968810","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
"381","5.271974661","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=189278 Win=65535 Len=0"
"382","5.272057476","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=189278 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 386]"
"383","5.272065782","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=190726 Win=65535 Len=0"
"384","5.272152885","104.18.5.159","10.0.2.15","TCP","1502","443  >  43314 [PSH, ACK] Seq=190726 Ack=4131 Win=65535 Len=1448 [TCP PDU reassembled in 386]"
"385","5.272158927","10.0.2.15","104.18.5.159","TCP","54","43314  >  443 [ACK] Seq=4131 Ack=192174 Win=65535 Len=0"
"386","5.272216054","104.18.5.159","10.0.2.15","TLSv1.3","1502","Application Data"
