375.816429850	192.168.100.105	8.8.8.8
376.223842434	192.168.100.105	8.8.8.8
377.885270482	192.168.100.105	8.8.8.8
380.050950572	192.168.100.105	8.8.8.8
382.213615163	192.168.100.105	8.8.8.8
384.281268714	192.168.100.105	8.8.8.8
385.076149833	192.168.100.105	8.8.8.8
386.335215937	192.168.100.105	8.8.8.8
388.112028324	192.168.100.105	8.8.8.8
388.408120138	192.168.100.105	8.8.8.8
390.366595959	192.168.100.105	8.8.8.8
392.547529931	192.168.100.105	8.8.8.8
394.610627760	192.168.100.105	8.8.8.8
395.272239688	192.168.100.105	8.8.8.8
396.677235158	192.168.100.105	8.8.8.8
397.341853675	192.168.100.105	8.8.8.8
398.825036110	192.168.100.105	8.8.8.8
400.960452385	192.168.100.105	8.8.8.8
403.109739697	192.168.100.105	8.8.8.8
405.160927341	192.168.100.105	8.8.8.8
406.025520559	192.168.100.105	8.8.8.8
407.215008422	192.168.100.105	8.8.8.8
409.278841085	192.168.100.105	8.8.8.8
411.367208635	192.168.100.105	8.8.8.8
413.518826667	192.168.100.105	8.8.8.8
414.414064318	192.168.100.105	8.8.8.8
415.585084048	192.168.100.105	8.8.8.8
417.654906785	192.168.100.105	8.8.8.8
419.655971080	192.168.100.105	8.8.8.8
420.862593126	192.168.100.105	8.8.8.8
421.732604380	192.168.100.105	8.8.8.8
422.723375240	192.168.100.105	8.8.8.8
423.855851716	192.168.100.105	8.8.8.8
425.982561478	192.168.100.105	8.8.8.8
426.807201012	192.168.100.105	8.8.8.8
428.035126139	192.168.100.105	8.8.8.8
430.172872135	192.168.100.105	8.8.8.8
431.966252727	192.168.100.105	8.8.8.8
432.224921835	192.168.100.105	8.8.8.8
434.034744971	192.168.100.105	8.8.8.8
434.400868792	192.168.100.105	8.8.8.8
436.538786212	192.168.100.105	8.8.8.8
438.599578316	192.168.100.105	8.8.8.8
440.678174437	192.168.100.105	8.8.8.8
442.184044482	192.168.100.105	8.8.8.8
442.830275085	192.168.100.105	8.8.8.8
444.885353828	192.168.100.105	8.8.8.8
446.948044768	192.168.100.105	8.8.8.8
449.001015332	192.168.100.105	8.8.8.8
450.978369534	192.168.100.105	8.8.8.8
451.635609935	192.168.100.105	8.8.8.8
453.053931725	192.168.100.105	8.8.8.8
455.139900846	192.168.100.105	8.8.8.8
457.206640812	192.168.100.105	8.8.8.8
458.757225501	192.168.100.105	8.8.8.8
459.266796950	192.168.100.105	8.8.8.8
459.644409074	192.168.100.105	8.8.8.8
461.396890818	192.168.100.105	8.8.8.8
463.565230260	192.168.100.105	8.8.8.8
465.712882568	192.168.100.105	8.8.8.8
467.718830278	192.168.100.105	8.8.8.8
467.883227689	192.168.100.105	8.8.8.8
469.953159964	192.168.100.105	8.8.8.8
470.527485152	192.168.100.105	8.8.8.8
471.805977669	192.168.100.105	8.8.8.8
472.209917516	192.168.100.105	8.8.8.8
474.388542240	192.168.100.105	8.8.8.8
476.566354046	192.168.100.105	8.8.8.8
476.812610157	192.168.100.105	8.8.8.8
478.717363163	192.168.100.105	8.8.8.8
480.402554089	192.168.100.105	8.8.8.8
480.709971615	192.168.100.105	8.8.8.8
482.864654010	192.168.100.105	8.8.8.8
484.915018748	192.168.100.105	8.8.8.8
486.980921818	192.168.100.105	8.8.8.8
488.538987547	192.168.100.105	8.8.8.8
489.059970053	192.168.100.105	8.8.8.8
491.114396207	192.168.100.105	8.8.8.8
493.178465060	192.168.100.105	8.8.8.8
495.440836968	192.168.100.105	8.8.8.8
497.493953793	192.168.100.105	8.8.8.8
498.085887456	192.168.100.105	8.8.8.8
499.559964400	192.168.100.105	8.8.8.8
500.499446552	192.168.100.105	8.8.8.8
501.722037890	192.168.100.105	8.8.8.8
503.788086518	192.168.100.105	8.8.8.8
504.380681503	192.168.100.105	8.8.8.8
505.848097434	192.168.100.105	8.8.8.8
507.493168041	192.168.100.105	8.8.8.8
507.913758490	192.168.100.105	8.8.8.8
509.886562168	192.168.100.105	8.8.8.8
512.072992675	192.168.100.105	8.8.8.8
512.797288403	192.168.100.105	8.8.8.8
514.134900589	192.168.100.105	8.8.8.8
518.974845701	192.168.96.1	224.0.0.251
518.975567836		
518.976778060	192.168.96.1	224.0.0.251
518.977022662		
519.140785705	192.168.100.105	8.8.8.8
519.987987113	192.168.96.1	224.0.0.251
519.988244406		
519.989689983	192.168.96.1	224.0.0.251
519.989885355		
521.419893279	192.168.100.105	8.8.8.8
521.917359961	192.168.100.105	8.8.8.8
521.999756102	192.168.96.1	224.0.0.251
521.999816869		
522.001025224	192.168.96.1	224.0.0.251
522.001225176		
523.500087551	192.168.100.105	8.8.8.8
525.572702250	192.168.100.105	8.8.8.8
527.584454729	192.168.100.105	8.8.8.8
527.636332787	192.168.100.105	8.8.8.8
528.446644279	192.168.100.105	8.8.8.8
529.698665845	192.168.100.105	8.8.8.8
531.378585370	192.168.100.105	8.8.8.8
531.769979289	192.168.100.105	8.8.8.8
532.877500337	192.168.100.105	8.8.8.8
533.906631054	192.168.100.105	8.8.8.8
535.696678999	192.168.100.105	8.8.8.8
535.971211904	192.168.100.105	8.8.8.8
537.347983252	192.168.100.105	8.8.8.8
538.027744755	192.168.100.105	8.8.8.8
538.568015067	192.168.100.105	8.8.8.8
539.989990966	192.168.100.105	8.8.8.8
542.058308027	192.168.100.105	8.8.8.8
544.123820130	192.168.100.105	8.8.8.8
544.473265558	192.168.100.105	8.8.8.8
546.188377773	192.168.100.105	8.8.8.8
548.199092681	192.168.100.105	8.8.8.8
548.252362241	192.168.100.105	8.8.8.8
550.215992649	192.168.100.105	8.8.8.8
550.333750396	192.168.100.105	8.8.8.8
551.954351616	192.168.100.105	8.8.8.8
552.414392783	192.168.100.105	8.8.8.8
554.525498527	192.168.100.105	8.8.8.8
556.668057374	192.168.100.105	8.8.8.8
558.732315138	192.168.100.105	8.8.8.8
560.463091857	192.168.100.105	8.8.8.8
560.787588755	192.168.100.105	8.8.8.8
562.880854801	192.168.100.105	8.8.8.8
564.939179112	192.168.100.105	8.8.8.8
567.017265170	192.168.100.105	8.8.8.8
567.392103710	192.168.100.105	8.8.8.8
569.080857766	192.168.100.105	8.8.8.8
570.268210882	192.168.100.105	8.8.8.8
571.138793236	192.168.100.105	8.8.8.8
572.249262025	192.168.100.105	8.8.8.8
573.280334295	192.168.100.105	8.8.8.8
575.331737085	192.168.100.105	8.8.8.8
577.439599351	192.168.100.105	8.8.8.8
579.568837032	192.168.100.105	8.8.8.8
580.227038465	192.168.100.105	8.8.8.8
581.621451852	192.168.100.105	8.8.8.8
583.690259613	192.168.100.105	8.8.8.8
585.742346412	192.168.100.105	8.8.8.8
587.820168857	192.168.100.105	8.8.8.8
589.711479322	192.168.100.105	8.8.8.8
589.975420745	192.168.100.105	8.8.8.8
592.047524262	192.168.100.105	8.8.8.8
594.103321884	192.168.100.105	8.8.8.8
596.154142587	192.168.100.105	8.8.8.8
598.234449313	192.168.100.105	8.8.8.8
599.318206375	192.168.100.105	8.8.8.8
600.213546700	192.168.100.105	8.8.8.8
601.321014436	192.168.100.105	8.8.8.8
602.263903982	192.168.100.105	8.8.8.8
604.369203857	192.168.100.105	8.8.8.8
604.416061509	192.168.100.105	8.8.8.8
606.467145483	192.168.100.105	8.8.8.8
607.278696026	192.168.100.105	8.8.8.8
608.569339247	192.168.100.105	8.8.8.8
610.144378781	192.168.100.105	8.8.8.8
610.720255299	192.168.100.105	8.8.8.8
612.833422382	192.168.100.105	8.8.8.8
614.941313860	192.168.100.105	8.8.8.8
617.096147255	192.168.100.105	8.8.8.8
617.241717872	192.168.100.105	8.8.8.8
619.159320450	192.168.100.105	8.8.8.8
621.215104868	192.168.100.105	8.8.8.8
623.265724804	192.168.100.105	8.8.8.8
624.996796858	192.168.100.105	8.8.8.8
625.349750645	192.168.100.105	8.8.8.8
